Movie ID,Movie Title,Unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
517,Gothika (2003),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
518,Gran Torino (2008),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
519,"Grand Budapest Hotel, The (2014)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
520,Grandma's Boy (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
521,Gravity (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
522,"Great Gatsby, The (2013)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
523,"Green Hornet, The (2011)",0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
524,Green Lantern (2011),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
525,Green Street Hooligans (a.k.a. Hooligans) (2005),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
526,Green Zone (2010),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
527,"Grey, The (2012)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
528,Grindhouse (2007),0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
529,Grizzly Man (2005),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
530,Grown Ups (2010),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531,"Grudge, The (2004)",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
532,"Guard, The (2011)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
533,Guardians of the Galaxy (2014),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
534,Guardians of the Galaxy 2 (2017),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
535,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
536,Hacksaw Ridge (2016),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
537,"Hail, Caesar! (2016)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
538,Hairspray (2007),0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
539,Half Nelson (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
540,Hancock (2008),0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
541,"Hangover Part II, The (2011)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
542,"Hangover Part III, The (2013)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
543,"Hangover, The (2009)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
544,Hanna (2011),0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
545,Hannibal (2001),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
546,Hannibal Rising (2007),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
547,Hansel & Gretel: Witch Hunters (2013),0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
548,"Happening, The (2008)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
549,Happy Feet (2006),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Hard Candy (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
551,Harold & Kumar Escape from Guantanamo Bay (2008),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Harold and Kumar Go to White Castle (2004),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Harry Potter and the Chamber of Secrets (2002),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
554,Harry Potter and the Deathly Hallows: Part 1 (2010),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
555,Harry Potter and the Deathly Hallows: Part 2 (2011),0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
556,Harry Potter and the Goblet of Fire (2005),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
557,Harry Potter and the Half-Blood Prince (2009),0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
558,Harry Potter and the Order of the Phoenix (2007),0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
559,Harry Potter and the Prisoner of Azkaban (2004),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
560,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
561,Hart's War (2002),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
562,He's Just Not That Into You (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
563,Headhunters (Hodejegerne) (2011),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
564,Heartbreakers (2001),0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
565,Hearts in Atlantis (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
566,"Heat, The (2013)",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
567,Heist (2001),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
568,Hell or High Water (2016),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
569,Hellboy (2004),0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
570,Hellboy II: The Golden Army (2008),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
571,"Help, The (2011)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
572,Her (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
573,Hero (Ying xiong) (2002),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
574,Hidalgo (2004),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
575,Hidden (a.k.a. Cache) (Caché) (2005),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
576,Hidden Figures (2016),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
577,Hide and Seek (2005),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
578,High School Musical (2006),0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
579,"Hills Have Eyes, The (2006)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
580,"History of Violence, A (2005)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
581,Hitch (2005),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
582,"Hitchhiker's Guide to the Galaxy, The (2005)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
583,Hitman (2007),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
584,"Hobbit: An Unexpected Journey, The (2012)",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
585,"Hobbit: The Desolation of Smaug, The (2013)",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
586,Holes (2003),0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
587,"Holiday, The (2006)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
588,Home (2015),0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
589,Hoodwinked! (2005),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Horrible Bosses (2011),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
591,Horrible Bosses 2 (2014),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
592,Horton Hears a Who! (2008),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
593,"Host, The (Gwoemul) (2006)",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
594,Hostage (2005),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
595,Hostel (2005),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
596,"Hot Chick, The (2002)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Hot Fuzz (2007),0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
598,Hot Rod (2007),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Hot Tub Time Machine (2010),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
600,Hotel Rwanda (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
601,Hotel Transylvania (2012),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Hotel Transylvania 2 (2015),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603,"Hours, The (2002)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
604,House of 1000 Corpses (2003),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
605,House of Flying Daggers (Shi mian mai fu) (2004),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
606,House of Sand and Fog (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
607,House of Wax (2005),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
608,How to Lose a Guy in 10 Days (2003),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
609,How to Train Your Dragon (2010),0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
610,How to Train Your Dragon 2 (2014),0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Howl's Moving Castle (Hauru no ugoku shiro) (2004),0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
612,Hugo (2011),0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
613,Hulk (2003),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
614,Hunt for the Wilderpeople (2016),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615,"Hunt, The (Jagten) (2012)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
616,"Hurt Locker, The (2008)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
617,I Am Legend (2007),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
618,I Am Number Four (2011),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
619,I Am Sam (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
620,I Heart Huckabees (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
621,I Love You Phillip Morris (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
622,"I Love You, Man (2009)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
623,I Now Pronounce You Chuck and Larry (2007),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
624,I Origins (2014),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
625,I Spy (2002),0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
626,"I, Robot (2004)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
627,Ice Age (2002),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
628,Ice Age 2: The Meltdown (2006),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
629,Ice Age 4: Continental Drift (2012),0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Ice Age: Dawn of the Dinosaurs (2009),0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
631,Ichi the Killer (Koroshiya 1) (2001),0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
632,Identity (2003),0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
633,"Ides of March, The (2011)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
634,Idiocracy (2006),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
635,Igby Goes Down (2002),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
636,"Illusionist, The (2006)",0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
637,"Imaginarium of Doctor Parnassus, The (2009)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
638,"Importance of Being Earnest, The (2002)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
639,In America (2002),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
640,In Bruges (2008),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
641,In Good Company (2004),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
642,In Her Shoes (2005),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
643,In Time (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
644,In the Bedroom (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
645,In the Loop (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
646,Incendies (2010),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
647,Inception (2010),0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
648,"Inconvenient Truth, An (2006)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
649,"Incredible Hulk, The (2008)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
650,"Incredibles, The (2004)",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
651,Independence Day: Resurgence (2016),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
652,Indiana Jones and the Kingdom of the Crystal Skull (2008),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
653,Infernal Affairs (Mou gaan dou) (2002),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
654,"Informant!, The (2009)",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
655,Inglourious Basterds (2009),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
656,Inland Empire (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
657,Inside Job (2010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
658,Inside Llewyn Davis (2013),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
659,Inside Man (2006),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
660,Inside Out (2015),0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
661,Insidious (2010),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
662,Insomnia (2002),0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
663,Insurgent (2015),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
664,"Internship, The (2013)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
665,"Interpreter, The (2005)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
666,Interstellar (2014),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
667,Into the Wild (2007),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
668,Into the Woods (2014),0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
669,Intolerable Cruelty (2003),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
670,Intouchables (2011),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
671,"Invention of Lying, The (2009)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Invictus (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
673,Invincible (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
674,Ip Man (2008),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
675,Ip Man 2 (2010),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Iron Man (2008),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
677,Iron Man 2 (2010),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
678,Iron Man 3 (2013),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
679,Irreversible (Irréversible) (2002),0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
680,"Island, The (2005)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
681,It (2017),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
682,It Follows (2014),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
683,It's Complicated (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
684,It's Kind of a Funny Story (2010),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
685,"Italian Job, The (2003)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
686,Jack Reacher (2012),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
687,Jackass Number Two (2006),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
688,Jackass: The Movie (2002),0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
689,"Jacket, The (2005)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
690,Jarhead (2005),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
691,Jason Bourne (2016),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Jason X (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
693,Jay and Silent Bob Strike Back (2001),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
694,Jeepers Creepers (2001),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
695,Jersey Girl (2004),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
696,Jesus Camp (2006),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
697,Jet Li's Fearless (Huo Yuan Jia) (2006),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
698,Jimmy Neutron: Boy Genius (2001),0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
699,Jiro Dreams of Sushi (2011),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
700,Joe Dirt (2001),0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
701,John Carter (2012),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
702,John Q (2002),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
703,John Tucker Must Die (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
704,John Wick (2014),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
705,John Wick: Chapter Two (2017),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
706,Johnny English (2003),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
707,Josie and the Pussycats (2001),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
708,Journey to the Center of the Earth (2008),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
709,Joy Ride (2001),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
710,Ju-on: The Grudge (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
711,Julie & Julia (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
712,Jumper (2008),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
713,Juno (2007),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
714,Jupiter Ascending (2015),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
715,Jurassic Park III (2001),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
716,Jurassic World (2015),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
717,Just Friends (2005),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
718,Just Go with It (2011),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
719,Just Like Heaven (2005),0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
720,Just Married (2003),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
721,K-19: The Widowmaker (2002),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
722,K-PAX (2001),0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
723,"Karate Kid, The (2010)",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
724,Kate & Leopold (2001),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
725,Kick-Ass (2010),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
726,Kick-Ass 2 (2013),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
727,"Kids Are All Right, The (2010)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
728,Kill Bill: Vol. 1 (2003),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
729,Kill Bill: Vol. 2 (2004),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
730,King Arthur (2004),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
731,King Kong (2005),0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
732,"King of Kong, The (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
733,"King's Speech, The (2010)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
734,Kingdom of Heaven (2005),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
735,"Kingdom, The (2007)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
736,Kingsman: The Golden Circle (2017),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
737,Kingsman: The Secret Service (2015),0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
738,Kinsey (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
739,Kiss Kiss Bang Bang (2005),0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
740,Kiss of the Dragon (2001),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Kissing Jessica Stein (2001),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
742,"Kite Runner, The (2007)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
743,Knight and Day (2010),0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
744,"Knight's Tale, A (2001)",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
745,Knocked Up (2007),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
746,Knowing (2009),0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
747,Kong: Skull Island (2017),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
748,Kubo and the Two Strings (2016),0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
749,Kung Fu Hustle (Gong fu) (2004),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
750,Kung Fu Panda (2008),0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
751,Kung Fu Panda 2 (2011),0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
752,Kung Fu Panda 3 (2016),0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,Kung Fury (2015),0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
754,Kung Pow: Enter the Fist (2002),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
755,La La Land (2016),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
756,Lady Bird (2017),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
757,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
758,Lady in the Water (2006),0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
759,"Ladykillers, The (2004)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
760,"Lake House, The (2006)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
761,Land of the Dead (2005),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
762,Lantana (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
763,Lara Croft Tomb Raider: The Cradle of Life (2003),0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
764,Lara Croft: Tomb Raider (2001),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,Lars and the Real Girl (2007),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
766,"Last Airbender, The (2010)",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
767,"Last Castle, The (2001)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,"Last King of Scotland, The (2006)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
769,"Last Samurai, The (2003)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
770,Law Abiding Citizen (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
771,Layer Cake (2004),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
772,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
773,Legally Blonde (2001),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
774,"Legally Blonde 2: Red, White & Blonde (2003)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
775,"Legend of Zorro, The (2005)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
